"Convergence history of Velocity Magnitude on cirpoint1 (in SI units)"
"Iteration" "Sum Velocity Magnitude"
("Iteration" "Sum Velocity Magnitude")
100 7.166840859380089
200 0.6727724376286619
300 1.785830351454297
400 5.279810839706117
500 1.25110807129121
600 0.4063547853443354
700 1.405328331249154
800 1.811989588435615
900 1.758278353416084
1000 7.692129710863584
1100 2.242771808989251
1200 1.764497363618579
1300 1.821772000505876
1400 1.265577946785866
1500 0.8230096453006878
1600 1.354872782733191
1700 6.154079582626861
1800 1.313061361572222
1900 1.17522600013027
2000 1.659705810871547
2100 3.335328479246297
2200 1.295419550877269
2300 3.2533544129302
2400 0.5385189057523235
2500 2.615754515626984
2600 1.766543567564431
2700 2.382768796801165
2800 1.40365926555314
2900 1.365386358538471
3000 2.074818853395076
3100 1.211503560995448
3200 7.889263670798287
3300 0.4400774678612355
3400 1.061386794877753
3500 0.6386711759463467
3600 1.246604699694659
3700 2.741947292944349
3800 0.7406385843873703
3900 0.7409216531320137
4000 2.625136993039888
4100 3.315602595329516
4200 4.945088234468735
4300 6.587848313547466
4400 2.741582171430948
4500 0.6636986112496239
4600 1.253464406486374
4700 3.969731088535919
4800 1.304751378235811
4900 5.226688397317476
5000 1.847520187806088
5100 1.408065098733683
5200 2.061028776770202
5300 0.6593594430875939
5400 2.348571545943943
5500 2.791683292779739
5600 3.439660647770667
5700 0.3729602162091608
5800 2.013250325570321
5900 0.8081742585722695
6000 3.656496937269312
6100 0.7445308287696421
6200 1.394654839210939
6300 3.822144556289336
6400 1.346396416408191
6500 1.592724218542811
6600 1.067192829841654
6700 1.188605817298936
6800 0.3685743315081754
6900 1.007871319792322
7000 1.17489169710033
7100 1.78150013695345
7200 2.22170455873248
7300 1.676482204966486
7400 5.908279653556349
7500 0.3142338144058232
7600 1.680832727128024
7700 2.401461343481257
7800 0.7471229715647609
7900 2.891329825769194
8000 0.9811354975127634
8100 3.030905924536173
8200 2.049078134190268
8300 1.548605580383949
8400 1.658026690404906
8500 1.613943024442146
8600 1.232914296333461
8700 1.607660873236199
8800 0.9846555292985089
8900 1.044448132127167
9000 1.527434619407949
9100 5.398885967614199
9200 9.712357466769687
9300 8.907038582524491
9400 0.8668089407867164
9500 1.181010346062823
9600 1.119815309473916
9700 1.559599059538858
9800 1.167151978361116
9900 0.5830310436095336
10000 0.5557328368020839
10100 1.041267899221225
10200 4.495667401438875
10300 6.376469393933536
10400 1.804283198227975
10500 1.76464973266687
10600 1.681214720934676
10700 0.616840634686936
10800 1.019975545961494
10900 1.062678513948067
11000 0.893945383822355
11100 0.3588395453131205
11200 1.027789818427541
11300 0.785359185269746
11400 3.787144063397665
11500 2.148661835462435
11600 1.943349251890156
11700 0.2594092617296643
11800 2.277777051165388
11900 5.06498746225081
12000 2.822725483456833
12100 1.065513099506184
12200 1.808195020460307
12300 1.3923580151374
12400 0.3236386382396599
12500 4.089754311580021
12600 4.24823934751987
12700 1.685765934191733
12800 1.697783162296081
12900 0.4696216672325225
13000 2.742471004847098
13100 1.882826679808318
13200 0.9304726141602627
13300 1.86482563554374
13400 1.352608172679596
13500 4.095076966095351
13600 6.042049848778586
13700 0.7186405986949334
13800 1.643275524824066
13900 6.001385251032355
14000 2.142469260503054
14100 1.068022041666993
14200 1.855956365806935
14300 1.385859606546333
14400 0.4390548104707672
14500 1.893667488135003
14600 1.911290761590476
14700 4.282016385580667
14800 7.202468905763585
14900 0.7868079151940836
15000 1.527889478176721
15100 0.8987541853150594
